,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
9/11/2023,190,2841,1655,-1545,4954,-1500,-1640,1427,-3354,-235,-1755,-1194,-1880,-3973,-6996,-1220,-3530,-6991,-1995,-1078,-8996,-1205,-6447,-2985,-1295,-2080,-2221,-1810,-4480,-7459,190,3900,-1686,-1640,5387,-1343,-1640,1963,-293,-15,5316,517,-1375,-4393,-15230,-1685,-4720,-19055,-3780,-2708,-17928,-919,-11008,-28314,-705,-3358,-17928,-1780,-9262,-26314,-1844,-4163,2788,-5999,1193,-4933,1410,-5999,-4175,-8975,-4000,-6530,-6267,-8496,-6975,-6980,-2666,-5325,-6975,-7480
9/12/2023,1015,-1062,-4943,-322,517,-2727,-50,-912,-5228,-220,307,-6356,1115,-4347,-6976,1195,-539,-6341,246,-1788,-3830,1463,5095,5311,1220,-1874,-4585,1313,3251,18445,1015,-1135,-5460,860,517,-5695,960,-820,-5805,1650,-417,-7480,1115,-3587,-5835,1195,-539,710,1818,-1188,-537,837,2960,32658,1220,-1733,640,1858,5392,35992,-3289,3981,-1795,1166,-3110,-1463,-1877,2590,-3752,-8069,1944,2520,-226,9046,3194,14109,-594,-2736,3194,16632
9/13/2023,4149,620,9304,1065,2010,8212,2843,1176,7549,1135,745,7709,3085,3151,12758,2060,4592,5843,1283,6516,15744,2915,1990,1407,4472,11855,4537,3098,1787,-1349,2670,550,3812,-100,2010,4420,1510,864,5240,1265,1760,3733,3175,4390,21668,2060,4592,6479,1182,7582,18059,3049,3820,-38617,4472,7648,19677,3098,2403,-38617,3060,6899,2947,12004,3159,6499,2022,12004,1093,20273,3033,5752,5246,13405,-1661,-6258,1681,1372,-1661,-7271
9/14/2023,3317,4871,2974,2105,5293,-1999,4706,5283,6061,2960,4262,-2948,1705,6753,5024,2167,6806,3728,2965,-1470,8020,-1075,-118,-2980,1892,-2090,-1825,6805,-300,-7500,3445,3848,6613,4570,5293,-2582,4615,5613,5109,3182,4288,3273,1705,6753,9887,2167,7801,4994,3755,7357,11608,8208,15682,-3136,4075,7357,12694,10263,16200,-2161,2339,-4263,2633,-5094,2158,-2128,8528,-2767,5346,4284,8489,2551,8463,13961,-1718,-5149,-93,-1435,-1718,-3970
9/15/2023,1060,-1959,-4347,-290,-515,-3369,-1261,-178,-4609,290,-1380,-3101,1117,-803,-4926,3030,3255,-4391,5085,1622,-6727,7080,1973,-1986,2994,322,-1630,9499,-2442,-5785,1060,-1848,-5839,-290,-515,-2836,-1165,-1222,-3281,315,-1313,-4688,1285,5450,-10830,3030,3285,-3021,4530,12872,-11019,7043,10842,716,3055,12272,-10221,9524,12956,-782,-3721,-2203,-3795,-156,-3721,-2203,-3365,-454,-1010,-4439,-2215,10384,-1293,10979,-2564,-3869,993,-3635,-2564,-5609
9/18/2023,115,-378,4203,-436,93,7119,-1236,116,3957,325,-1220,11213,3820,1235,6038,2975,-3945,1688,1221,1990,1011,2984,-6295,-2638,2731,3280,2625,-702,-4365,-6842,115,-378,10959,-436,93,11462,-1236,576,9387,259,-854,11495,3820,2063,16477,2975,-5135,3920,1203,-2668,2473,5149,-14790,-47108,2731,-2668,3819,-872,-14790,-47108,2866,14304,2975,11641,4918,16237,805,11756,1414,8724,-4396,-2555,-3853,-1810,-6921,-5990,6894,3851,-6921,-6258
9/19/2023,360,236,-2046,-50,1587,-2177,23,312,-2207,-55,744,1170,1960,-4440,-2567,1820,1394,2969,1241,-947,-2131,1150,3473,-880,4515,788,1579,1900,8563,-2781,360,480,-2035,-50,1587,-3139,375,431,-4147,110,-120,-2797,2280,1597,-1374,1707,3587,6915,770,5939,-6440,1139,14388,-20672,4660,5749,-7763,1975,15276,-30365,75,-2506,505,-4099,1997,-4006,845,-4089,-2186,-1400,4565,-3814,3778,-8496,-4835,-5303,3684,1403,-4835,-6065
9/20/2023,2183,-1711,-4787,-45,-1226,-5908,174,-717,-5488,2550,1281,-8902,-375,-4270,-6996,1105,3554,31154,1415,-1845,30383,7450,12386,20201,1005,2286,-4655,8725,10425,24908,2515,-1539,5303,560,-1226,-8547,495,-2070,8735,2590,629,6498,40,16463,2838,1560,3554,31310,2115,4455,28455,6866,11167,44962,1110,4235,30975,9160,12870,43192,-3806,11280,18,-736,-3946,12235,-2985,-66,-4295,-8990,1285,10925,18707,6844,13114,32723,1075,-4465,12739,31348
9/21/2023,149,1150,-2527,605,321,-5844,1126,819,-1374,535,410,-4464,670,1018,-1595,741,-77,-1081,3172,1351,-4568,2956,5402,10313,681,795,3522,4871,4388,14271,335,1765,-4023,917,321,-287,1305,958,-3122,650,1495,-2640,670,1018,522,741,-77,4486,3146,1947,-2015,2956,4419,17284,681,1095,-2518,4871,5173,18980,-2794,-1861,695,-2460,-1638,-4032,190,409,931,-2673,-3550,4175,-1153,-1162,1171,23173,-106,423,1166,17553
9/22/2023,1130,5065,3629,3307,491,4390,6122,2600,2289,1400,1084,1957,1380,3869,194,2840,1897,-2315,2191,6282,-5087,-1485,-2608,-2981,1286,643,3110,2580,-3820,-3874,1130,4047,-3510,2040,491,2120,2029,2868,-1930,1296,4817,-250,1380,3570,10605,2840,1760,3820,2241,4290,4167,2281,9745,-7302,1445,1345,5160,4600,9485,-6388,1088,3328,1964,-2980,2835,-4544,1489,9796,4162,10482,6591,1549,2598,-2084,-4565,-1390,4423,10842,-4565,-2315
9/25/2023,1160,2389,2030,1805,720,-1073,1127,1914,1400,1345,763,-544,-5,1400,463,755,307,-2679,4673,-1092,3852,555,3705,1015,721,-613,7050,2045,446,-554,1160,2965,1795,1580,720,-3625,1690,469,1050,1425,2754,1060,-5,2421,4199,755,542,7124,4888,2602,14365,2623,-131,20692,606,2557,11921,2190,2615,23657,3696,1362,3546,2720,2038,4514,2958,1300,830,4029,5929,624,745,2206,2192,1196,1365,7769,2192,4457
9/26/2023,-1734,-4629,-4929,-1980,-628,-4835,-1149,-4496,-851,-570,-2193,-7925,2344,250,-3995,1595,7298,-1939,126,4201,-4630,3068,21885,-1296,1055,-1378,-4645,4138,14883,10701,-1555,-1810,-7684,-1285,-1410,-10290,495,-2045,-5385,-2230,-2860,-12365,2550,3731,-1418,3820,7298,2501,1572,11191,2956,1639,21671,33784,1155,10731,5751,4253,22832,39438,-4000,1492,-4347,-5181,1712,-2971,-3307,-7018,-1211,-1303,4468,-2193,6385,8872,17419,7339,-1886,-4325,17419,3981
9/27/2023,541,5842,3942,1210,2742,6563,2478,3968,9990,660,-240,10657,2975,7243,15671,3125,8134,17027,6124,4476,20712,2615,1586,-433,4664,1885,3331,1670,1365,-5774,695,4347,9287,1460,2742,7248,1370,2112,2919,905,3472,1063,2975,8071,18261,3125,6499,17027,6651,8377,19217,2980,4334,27318,4825,8246,17958,1670,7940,27585,2453,4241,2130,3372,917,2913,2761,3698,8495,15650,2924,18274,6200,15670,5964,2459,2612,-181,5964,-1752
9/28/2023,790,-3413,-2497,-644,-4420,-3846,-589,-2359,-4228,688,-1235,-7647,736,6556,-3937,2630,5429,-1587,1629,1002,-4519,-20,4200,-1622,1496,-1635,-847,250,-2862,-5870,790,-2110,-14028,-1240,-4420,-11921,-1260,-5657,-10242,70,-7535,-11810,1910,4876,5764,2630,5429,6717,2036,5340,1312,1887,3956,-10908,2540,5255,1523,1280,4200,-4311,2122,-1223,1124,-6017,-1564,-5874,1186,-3449,4460,1380,6408,-4960,7941,-2409,4912,-5985,-2204,-291,4907,-6527
9/29/2023,410,855,-1998,-195,-105,-821,392,409,-2108,105,1424,-1131,1255,2094,-6806,1996,-140,-6925,-1955,-1985,-8975,6690,-2637,-3000,4705,2727,-1987,5205,4415,-5259,410,275,132,90,-105,-385,673,862,-1455,-15,765,-2290,1255,1720,-3425,1996,5646,-2885,-270,200,-13413,5411,3372,-21455,4705,615,-8335,6164,4186,-21352,3048,-964,5412,1778,4173,1490,4140,841,-2035,-7895,3155,-6960,-6080,-8498,-5245,-4597,-1223,957,-5305,-2981
10/2/2023,630,3407,3258,589,3597,7629,1527,2050,8926,460,629,8421,348,1975,-3050,1521,917,-3435,3185,449,2242,-255,-3658,587,1192,7445,1772,-360,-509,-4437,630,3776,5453,1023,3597,9606,1420,2530,9946,2913,3711,6284,348,4415,2583,1831,2398,-46,2148,5495,3191,-945,-3595,-288,769,5757,5403,-784,-3678,-110,2477,9599,1412,6895,2451,10626,721,10138,4750,1516,162,3078,2601,-2684,379,141,500,2108,379,1502
10/3/2023,1417,1051,-4425,-305,725,-3288,-281,3732,-4425,2007,1025,1768,-950,-4055,-5956,-355,30,8637,-524,-1857,-2407,6374,11103,-2831,-35,-2407,-3910,6439,9767,1352,1417,2305,127,652,725,3905,1637,5105,3703,-975,-1300,2390,-665,-2092,-4138,1080,1330,11014,460,3845,9060,5949,9708,78072,-35,3520,10063,7317,11248,81287,5351,2805,6992,148,4800,7399,8256,2037,-4470,-2862,562,8645,5961,13129,8730,-1009,-266,-3835,8730,4906
10/4/2023,-346,1447,-1366,-285,531,1718,-1703,880,-2499,645,1164,393,110,3115,-1054,425,1494,5052,3576,3582,7894,1565,2941,1279,515,985,529,1965,-1254,4307,630,1800,-4437,-835,531,-283,-890,880,-1777,-890,-1190,2323,275,3546,1641,425,1494,6240,3904,6405,2041,698,2812,22196,680,7014,2230,2245,4386,24971,482,-1071,2027,-1303,476,-1918,1805,-1195,2569,1651,508,7369,4287,773,3241,16044,-1424,3462,2946,8760
10/5/2023,1280,22,1093,1586,1513,2836,1678,1537,2279,170,1049,3244,37,-1648,-4599,830,-1870,-6154,2089,755,-5039,1075,-4321,-912,2322,3674,4415,-1325,-1685,-5710,1280,-320,1093,1586,1513,2937,1865,2032,1344,935,351,-901,1965,751,-3863,955,1120,-12375,-374,2427,-4223,3875,-4401,-49268,2610,6287,-6772,-2130,-5290,-49572,177,6147,1905,5663,2980,4812,685,6392,-1556,-1668,-2435,-301,170,-5267,-6011,-5313,2450,7070,-6011,-5384
10/6/2023,1810,3121,1041,2698,1109,6019,2527,3286,1021,2035,814,6863,-251,-2571,-7000,-1455,-3435,-6250,-1535,-615,-7300,3505,4354,-2320,-999,-2270,-4705,4582,4062,-4124,1810,3803,1402,2698,1109,7000,2890,4165,2537,2833,2038,8315,350,-6870,-13525,-745,-1990,-4515,340,-3500,-3749,3178,4490,36555,1090,-4090,-3590,4582,5101,40122,3173,3201,2121,7678,4373,3046,985,5745,-3890,-7490,-4455,-5750,-6486,-8302,7444,244,-6750,-3955,7319,-1844
10/9/2023,-1052,1199,-1822,371,2165,-5003,-1017,-4214,-5360,-680,3828,-255,3205,5893,-2180,2925,2264,457,2431,-1313,-1560,2140,16557,2563,2340,3449,-2203,3170,15830,8903,-535,2795,1184,310,2165,1539,-320,-10,-655,-1075,-210,-2580,3205,5893,641,2925,2264,2260,3232,7579,857,1069,15932,22076,2340,5333,2125,3410,16557,22076,885,-855,4495,-2015,-1720,-2271,2661,-2015,-932,-6088,-1534,-1135,-229,-804,11715,9787,-411,-1673,11705,5176
10/10/2023,1355,4946,2918,922,2281,-687,2228,7239,1987,1286,2406,1306,1700,239,-104,1690,592,2691,3685,2906,3613,755,-6387,-2938,2075,2543,7975,1655,-3514,-1949,1355,3202,1295,922,2281,-198,2664,4854,1808,2946,4324,3737,1700,758,2475,1690,592,3023,2909,-56,4158,-741,-5151,-16515,2125,536,2405,-395,-7822,-26258,2272,1161,147,-3926,5534,-130,2162,-3446,1141,1718,1956,4134,3246,3591,-5610,-6052,1016,8475,-5610,-6102
10/11/2023,515,32,3833,1023,-272,4228,395,1658,1977,1230,508,1451,285,-172,-2772,758,475,-3823,906,-627,-3487,527,3599,2193,1687,1496,2861,119,898,-6198,515,-140,3438,1023,-272,1735,385,564,1678,-535,-1012,3374,285,353,-2162,938,-280,-980,906,-277,-8080,-136,-167,-20853,1687,-497,-8710,451,3870,-31738,1635,338,1270,8084,1885,1993,1575,5876,-1625,-2230,1161,802,-543,-5017,4689,1683,3388,2202,4684,4287
10/12/2023,1025,5132,-4963,1315,4862,-3110,1348,5724,-5488,1130,1490,-3012,2060,7705,3468,645,3550,-4637,3320,3292,-7327,275,-2732,-2990,1695,4350,4125,-1465,-4490,-6315,1025,4958,3407,1315,4862,6223,1760,5033,4673,1390,4633,988,2060,7895,6388,645,1900,-2745,4035,1950,-5233,996,-11067,-39617,1695,1395,-6600,-2186,-10810,-35695,2838,458,5523,7253,3490,-5852,2344,7566,4785,5543,460,-2389,1426,-4526,-5616,-5897,4365,2903,-5616,-6903
10/13/2023,823,-239,1280,1865,-162,-2015,-986,-1931,-3858,-430,-359,-1978,335,525,-2827,1260,-3125,-6050,1531,-1565,-589,5198,9096,-2960,-300,-2085,-2267,2299,8645,-2058,1095,-313,-1548,1865,-162,-1780,1795,1147,-1266,380,-383,-725,2060,2848,6238,1005,525,6735,1645,3586,13208,6088,11624,37229,930,2655,9360,6860,13379,39494,-138,-6275,1691,-6688,-138,-3885,1691,-6943,1316,6598,838,-5755,10521,-2225,16803,-6345,-1169,-3920,16803,-4983
10/16/2023,-515,4948,9866,4043,1575,397,2855,6166,9988,654,550,2166,1155,8040,5352,1537,13254,11300,2631,9176,15897,1800,25347,411,1605,2758,-4650,3280,28893,4229,-515,6334,7905,4043,1575,531,3038,6561,8700,159,4048,5749,1155,7812,10857,1537,13254,13949,4272,15846,15074,1800,33004,42438,1605,14864,15594,3307,34823,44331,-2658,3253,-3465,-2351,-2322,3253,-2700,-2296,9020,7341,7323,6964,11598,8669,11893,4786,-1256,-2655,11893,13785
10/17/2023,1155,3119,2376,405,-64,-4200,1295,-1434,39,1175,1881,6629,315,1118,4818,-1180,-2310,-3783,-1110,-1780,-3105,-185,-6097,-2980,-723,1217,3609,-891,-2589,-7495,1155,1705,3005,111,-64,4506,1196,1453,4726,1077,770,558,315,2499,7016,-157,-5125,-12755,-1453,-3368,-15355,-1593,-17783,-71845,-892,-3368,-16862,-3190,-22150,-76865,836,5419,2342,7175,968,-412,2277,942,3438,6027,-2278,-5920,-1278,-8144,-6895,-6805,-1601,674,-6895,-6805
10/18/2023,2495,1854,7128,2809,1554,7167,2148,1640,9223,3240,3097,6899,1735,814,1207,1717,-322,-595,2831,7562,12573,1995,15319,38913,1690,598,2377,2685,13825,36547,2495,3205,6984,3166,1554,6869,2421,1735,9737,3623,5509,7282,1735,814,2272,1717,-322,-2005,1210,7303,13751,1995,13187,50842,1690,7036,11239,2685,13584,50123,1500,4177,1750,8899,1780,4589,2315,8919,1045,137,7198,-997,8425,8250,19395,47099,-1090,-3144,19385,51039
10/19/2023,2160,6374,5398,3973,4036,4664,3087,4542,4107,1525,3344,10298,2355,3275,1349,2905,7018,13388,3980,7977,14247,2980,23094,37934,2795,3538,5305,3800,20728,47686,2160,6503,5274,4363,4036,11950,3386,4968,4564,2620,5618,3308,2355,3645,6395,2905,7018,13351,6352,10276,15772,3357,23255,54814,2795,9256,18164,3970,23524,55122,3252,2990,3240,7551,1937,4121,4368,3613,5458,2240,6410,18457,10745,17252,21310,39446,8635,4176,21295,40777
10/20/2023,2425,-1174,6774,3112,585,8409,2678,-1261,2339,2260,-170,9710,-84,2933,-3133,1639,-1265,10514,3575,-1695,3371,5530,7740,-1640,-887,2736,-1259,6626,5374,12237,2425,-485,6950,3204,585,12140,3399,456,5739,2100,55,7108,1070,3497,-92,2189,-1072,14263,5362,3722,10498,5163,9862,62788,530,4807,8342,6886,9876,62779,3411,6706,6640,8805,4656,8215,6505,13239,-51,-3332,1818,15920,1878,5207,13665,17753,239,-891,13440,23478
10/23/2023,1775,5502,5767,3745,4740,13322,2818,5547,5555,-280,4308,17209,411,-1555,-5757,645,1749,-408,3675,-1140,-302,3393,1489,-2365,3940,390,-4695,4095,2029,2508,1775,6228,15462,4314,4740,22366,4993,6273,16340,5042,10932,25348,575,-5260,-13207,870,-640,-4530,3050,-1700,-7192,3008,3770,2772,3940,-495,-5982,4898,4480,3193,7177,13460,5222,20242,7420,11483,5843,20867,-2455,-7612,975,452,192,-5144,9258,-821,734,-5235,9253,1106
10/24/2023,1400,677,3156,1085,1345,7099,243,-170,4467,1205,2614,7188,17,568,-3233,342,-1582,1708,2243,8585,-182,375,7500,-2504,20,-843,5525,3104,3799,-1932,1400,1950,4163,1085,1345,8304,1080,1650,6725,780,1490,5324,790,-35,-237,5,-1620,-769,512,1055,-5656,-3655,2073,-14289,-985,1055,-5504,-2125,-2923,-13154,560,3881,770,10516,1655,3449,1935,10516,-4320,-2114,-387,3414,-2794,-3019,12213,2309,-182,4317,12213,4081
10/25/2023,678,-3744,-4966,-95,-3305,-2606,-1171,-4294,-5232,-675,-1904,-2917,-1630,-2627,-5575,4025,-2990,-6941,95,-1990,-8993,6965,8613,2768,3245,-324,-2299,7928,2847,20384,1145,-2680,-4620,-95,-3305,-1457,-132,-3005,-4882,70,-3770,-6283,-855,-1123,-14294,4025,2475,-612,778,2225,-9934,6965,11876,37537,3550,3290,-11194,7928,12823,37216,-1899,-4486,-2795,-4759,-2714,-5506,-1405,-5285,-4160,-8920,-1937,-4708,3610,-8238,15789,10103,-1852,-1737,15789,10968
10/26/2023,2310,2005,-3025,2633,1043,-1994,1916,34,1293,-555,2466,2399,2223,9148,20129,1568,4697,18029,2892,7540,26615,6875,1095,1574,2953,3749,3123,7656,-1528,5142,1425,1233,593,2191,1043,38,406,1043,-1787,443,-4655,487,2223,9148,28399,1568,4818,18429,4101,7439,27679,7902,1992,-3209,2953,6322,22451,7656,-828,-3266,-399,3651,1221,1870,1132,520,4101,4825,10614,32104,9222,21165,12129,31375,6497,-2794,6239,17026,6492,-1437
10/27/2023,-80,1282,3037,530,2180,6166,976,1131,1310,-330,1660,4345,1145,5098,-2566,495,2255,-6985,-814,-1921,-4112,-1020,-5449,-2995,2395,-1326,8697,-88,-380,-6556,-80,2130,440,530,2180,3559,1389,1162,624,70,1667,594,1145,5248,1043,495,6595,4728,486,15466,8392,7315,6678,-6554,2395,15180,7386,3380,5920,-7068,133,-406,1590,2026,133,600,829,2219,-3210,-3278,125,-6958,-6492,-6726,-913,-5629,7983,713,-1008,-6371
10/30/2023,200,6780,4483,1219,6723,5244,-426,4140,-2390,-230,5830,2494,965,7274,12540,780,3168,3823,183,20,3845,-1060,-1363,-662,1230,3815,8354,-2161,413,-3172,435,6598,5261,375,6723,3105,-515,3873,3013,-25,3942,4713,965,7944,15244,1150,4636,2413,1960,6250,9425,-1299,4682,-35884,1230,5305,12697,-2591,4413,-33553,5737,-2095,2326,-4970,735,-1531,6355,626,11589,12476,7561,7824,10288,5958,-4745,-4468,7539,10142,-4750,-5539
10/31/2023,-2102,-4184,-4994,-1970,-4069,-6000,-2500,-3950,-5294,-885,-1425,-7233,1550,281,-6322,3428,1441,-4189,-1256,-1680,-8398,190,2540,-2970,2278,243,-2966,70,9139,-3821,-1915,-4790,-13568,-4455,-4540,-11845,-4455,-6095,-12780,-3630,-7000,-13200,1550,604,-12770,3428,1441,-3909,-1895,-600,-8589,10,411,-5655,2465,-790,-7546,70,2540,-4455,-3944,-7163,-3957,-7980,-4239,-5690,-3032,-7230,-3430,-8026,1194,-4265,-4804,-8357,-4121,-5265,-2053,-5485,-4121,3311
11/1/2023,557,1400,1880,300,693,-5409,300,418,-3211,140,352,-5409,580,-75,10700,770,2567,-3767,1220,1901,-4127,1285,4165,5842,1025,1035,-3057,2460,744,4563,805,1400,-4091,300,693,-5409,300,418,8480,900,-150,-4968,580,1127,-2537,770,2567,-2179,1443,3755,-7626,-78,4778,25126,1025,3685,-7539,2460,5980,23889,1332,2603,1145,3641,1446,1693,260,2144,-2028,15442,1120,196,108,-3213,11658,16257,-1325,-5395,11273,9892
11/2/2023,-1188,-421,-2233,-1420,133,-2137,-878,-1314,-2490,-565,-54,-971,270,-174,-5699,965,2682,-393,-320,-934,-2887,520,6698,2850,-435,1502,2708,350,514,2103,-430,-458,-367,-1314,133,1677,-664,-1540,-293,-1305,-744,-746,1475,3491,-4458,1670,3256,7157,1516,3299,-1100,520,7169,32821,1500,3299,-2481,350,7992,33230,-1837,-5517,-865,-5526,-2617,-4906,-945,-4150,-3754,-6534,-1127,1062,112,9639,-3999,3997,-2019,928,-3999,2847
11/3/2023,765,3030,1713,1580,2945,523,1585,1971,1267,-145,805,352,1680,740,-993,1315,1509,-2027,3923,-110,5482,1290,1006,-1014,3765,-535,-213,6585,-2744,-6547,765,940,1266,1830,2945,873,2138,1541,1218,1899,110,825,1680,2664,7557,1315,1509,-2382,5276,5349,15161,6070,729,6027,3765,5094,15161,6495,-197,6245,1660,2011,1136,1590,3251,4052,401,1292,-2255,-5450,925,155,4919,1077,-4052,-5039,-2985,-5260,-4052,-6236
11/6/2023,-65,4298,2587,285,3688,4124,285,2175,1625,-260,2503,3594,1020,12036,13559,1950,7958,13230,7684,7073,20753,1620,5530,2232,2600,5044,9027,3990,7250,-140,-65,4298,2006,285,3688,4769,285,2733,2468,540,4546,2304,1020,16714,27391,1950,7908,18010,7404,14704,19304,-1449,1412,-8769,2600,9416,21633,1270,1980,-8769,4022,5800,2515,3450,4084,4534,780,3450,3807,7643,628,2318,5884,5517,1394,-3290,3395,3165,1394,-3525
11/7/2023,2800,3827,895,2132,3097,-767,1705,4361,2417,2425,4403,-942,611,2973,8686,1460,1175,-1513,4911,6497,7878,4710,-1212,175,3195,1625,-4625,6890,2214,-3872,2800,2882,-94,1055,3097,-1661,1060,3605,-256,1470,2692,-32,1280,2160,23993,1690,960,6485,5339,7975,14609,6667,3181,-3144,3195,7975,14453,7265,2579,-4817,284,-3540,-435,-3668,-561,-2785,2686,-2561,4174,10391,2283,-1010,7607,2221,-2872,-4911,2958,-2329,-2872,-2738
11/8/2023,1879,1675,-559,1795,1188,2936,874,2155,5475,1554,888,3309,1770,485,7978,955,-825,6206,1870,2667,9356,1065,-6480,-1779,1299,254,7365,-615,-3569,-4993,1879,1675,4557,1795,1188,3484,874,2155,4159,760,2113,4128,1770,-1095,20103,1679,40,10138,1180,-2878,12325,38,-7732,-24132,490,-2998,12651,-4310,-10914,-30849,992,8256,802,2511,-1216,4035,101,3411,8418,7732,7959,6740,13677,9673,85,-3405,3750,7756,85,-5928
11/9/2023,1675,6262,-192,2665,5000,3629,2690,4729,801,2335,4825,2862,-470,-3429,-5579,1415,-265,-6994,-276,-1101,-7957,5984,14524,-2995,730,-648,231,9752,13564,-7475,1675,6262,2385,3425,5000,4922,2690,6280,3067,2945,4837,3539,-335,-3119,-10758,1415,45,-7060,524,-1751,-6331,5342,18634,9579,730,-921,-6216,9802,19074,2198,3973,5558,2080,9533,3855,2958,3320,10038,-4122,-7552,-4475,-6615,-4953,-5838,9825,24652,1270,2306,9825,21321
11/10/2023,830,379,-3593,1240,1095,-226,548,13,680,40,-130,1476,-560,-4070,-6120,-1270,-1187,-1555,-1993,-1857,-7651,1970,9309,9342,610,-1540,-1371,3920,8530,25855,830,870,4670,1240,1095,6514,1355,725,5336,1490,5240,5412,-1940,-12110,-21570,-1490,-1432,-1581,-785,-6560,-8116,423,7835,52500,-925,-6049,-7822,3920,9309,53504,-554,-2451,949,4089,-434,1060,194,2123,-4175,-8575,-1910,2308,-3326,-3012,10357,29288,-2247,-696,10357,29590
11/13/2023,2267,4387,2314,864,2445,118,4296,3897,1195,3239,645,5184,1330,3345,5603,1210,-820,-1135,-60,-1815,-429,260,-5970,-3000,1535,-245,-2206,251,-3655,-6535,899,3255,5539,2295,2445,6039,3170,3640,5539,2950,3111,3810,1510,3426,8186,752,-1405,500,1274,-603,1040,2421,-4779,-37553,1205,-1293,-2715,236,-9875,-42825,2613,3337,-420,2685,598,3767,-1055,2685,6438,7026,-320,-6350,1583,-5240,-5870,-6195,2822,-1568,-5870,-6965
11/14/2023,185,2334,5647,15,1912,-393,40,3145,5643,50,-259,4746,2455,12067,51821,5940,7583,24813,7334,11581,41786,1950,4221,2670,2540,6838,12028,2975,7212,1077,185,425,8837,15,1912,4392,40,2115,7482,-270,355,6219,2455,11834,60157,5940,8053,39823,7869,15967,66790,1545,15402,24986,2940,14006,66350,7878,12626,24986,3748,-13,7178,2546,3096,-13,7188,-2428,20064,48659,13077,21476,17452,22415,-625,-4796,13950,7641,-625,-2912
11/15/2023,1405,-3405,263,425,-1096,-1928,1444,1021,-688,1700,1310,-3617,2080,1565,-3065,1220,97,6269,1413,530,9723,1127,6637,2977,2255,259,-464,1348,6584,12618,1405,-2825,-3620,1453,-1096,-3130,1643,-943,-1822,1250,-4991,-6924,2080,1565,-3798,1220,623,9603,2215,6866,11939,1127,11342,39560,2255,7691,11687,1628,12406,39245,2502,970,1593,-536,2502,970,2403,-618,3687,-2263,6599,6974,13959,24828,25024,2750,6070,-1235,25024,13715
11/16/2023,358,4572,200,-130,2277,-711,327,4214,-151,-575,130,-1644,1993,6408,12727,2890,6635,10162,2536,5390,12252,-135,5864,3016,3195,830,4131,265,6041,1880,550,3307,-1579,-130,2277,-1580,505,1985,-1791,255,2042,-797,1993,6844,18834,2965,6635,10891,2586,5327,19436,2382,10867,6312,3195,4638,18315,690,11850,4459,3583,-813,2538,-363,3908,418,3138,-183,791,8011,1050,5739,4841,9510,-4652,-1031,959,2007,-4652,-2678
11/17/2023,1156,4012,699,231,3750,-221,845,3597,927,871,1570,-821,1670,3770,-2257,2535,2140,-3698,964,303,-3881,1715,-2157,-2575,1300,684,-2869,2636,-2253,-5554,1156,4205,5380,231,3750,-1852,845,4275,5720,221,4165,4680,1550,8392,21660,2600,2007,6530,1845,6260,10614,1775,-512,-42594,1395,6255,10467,2636,-1232,-48641,2490,701,7030,-1965,1930,390,7030,-1865,2352,-1954,3675,-1454,-1288,-2611,-5274,-6235,999,-5400,-4544,-7385
11/20/2023,365,1137,298,-315,395,1015,-421,-507,643,15,-2500,-2780,2685,-4165,-6315,2300,5505,-1646,2080,-1995,-4746,2675,7541,1032,4265,-1815,-1367,3355,1028,5747,365,2225,-982,-65,1640,-1950,-285,316,-1045,100,2255,-5904,2685,-4300,-9525,2300,5505,-2019,2281,2660,1886,4540,23909,37214,4173,2430,1095,3800,24950,38440,1207,729,-3646,421,448,-779,-2496,421,-4362,-8180,3440,-356,-1821,1633,4476,-2648,-1854,-1615,4476,6276
11/21/2023,-779,-349,1573,-250,1937,1258,-895,1103,1109,-460,619,3758,4935,5614,-1217,3430,4282,-2584,-1140,7234,2664,2430,-1729,3478,-715,-181,-1450,2625,7356,2947,-1410,-330,8382,-255,1937,6795,-895,1143,7163,-552,390,8270,5090,6193,-2063,3736,8276,-5525,-3465,5831,1471,3390,4913,-24397,-224,5376,3599,2495,1286,-25695,-985,-3004,-1253,-921,1165,218,-2368,-842,7113,-7431,7696,-2318,-1629,-7286,-1351,-4027,-167,-1873,-1351,-2602
